run_id,scenario,phase,src_id,field_observer_model,engineer_model,model_class,observer_model,postmortem,round_time_budget_seconds,random_seed,history,rounds_after_swap,total_rounds,round_success_count,round_success_after_resume,perplexity,english_ngram_surprisal,message_entropy,gzip_compression_ratio,mcm,labels
veyru/1781723435,veyru,replace_learned,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,5,10,25,9,0.09090909091,7.136806085,4.184455684,2.966096787,1.472821129,29.8,protocol_learnability|phase=replace_learned|budget=250|model=opus47|history=5|src=veyru/1780476985|ordered_easy_rounds
veyru/1781731147,veyru,replace_learned,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,1,10,25,9,0.09090909091,7.363104212,3.579797716,3.162416306,1.297715653,35.13768116,protocol_learnability|phase=replace_learned|budget=250|model=opus47|history=1|src=veyru/1780476985|ordered_easy_rounds
veyru/1781731158,veyru,replace_learned,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,1,10,25,8,0,7.296260088,3.576482946,2.909141301,1.382785169,26.66292135,protocol_learnability|phase=replace_learned|budget=250|model=opus47|history=1|src=veyru/1780476985|ordered_easy_rounds
veyru/1781731161,veyru,replace_learned,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,1,10,25,8,0,7.213480142,3.74416808,3.357489693,1.229898866,38.5037594,protocol_learnability|phase=replace_learned|budget=250|model=opus47|history=1|src=veyru/1780476985|ordered_easy_rounds
veyru/1781736946,veyru,replace_learned,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,0,10,25,9,0.09090909091,6.687358902,3.822505829,3.563477709,1.179029956,45.0173913,protocol_learnability|phase=replace_learned|budget=250|model=opus47|history=0|src=veyru/1780476985|ordered_easy_rounds
veyru/1781736957,veyru,replace_learned,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,0,10,25,11,0.2727272727,6.933373282,3.710004055,3.524427784,1.195841454,41.24590164,protocol_learnability|phase=replace_learned|budget=250|model=opus47|history=0|src=veyru/1780476985|ordered_easy_rounds
veyru/1781736963,veyru,replace_learned,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,0,10,25,8,0,7.125698354,3.906359509,3.021468281,1.443247828,34.51851852,protocol_learnability|phase=replace_learned|budget=250|model=opus47|history=0|src=veyru/1780476985|ordered_easy_rounds
veyru/1781777358,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,0,10,25,8,0,6.682075085,3.783229187,3.556368086,1.186487799,59.38541667,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780476985|ordered_easy_rounds
veyru/1781777362,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,0,10,25,8,0,6.650023564,3.882745214,3.518810562,1.199496146,58.125,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780476985|ordered_easy_rounds
veyru/1781777363,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,0,10,25,8,0,6.628310668,3.881686444,3.522363459,1.194184238,58.58888889,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780476985|ordered_easy_rounds
veyru/1781781829,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,1,10,25,10,0.1818181818,6.945919128,3.738632535,3.449955561,1.181885377,39.408,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780476985|ordered_easy_rounds
veyru/1781781837,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,1,10,25,10,0.1818181818,6.939902506,3.614740372,3.474170228,1.177510759,41.01612903,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780476985|ordered_easy_rounds
veyru/1781781856,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,1,10,25,8,0,6.952302118,3.647679298,3.385443535,1.187267142,34.48175182,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780476985|ordered_easy_rounds
veyru/1781787486,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,5,10,25,8,0,7.123542747,5.314289313,2.622948735,1.654973464,25.47777778,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780476985|ordered_easy_rounds
veyru/1781787688,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,5,10,25,9,0.09090909091,6.945258244,4.815347288,2.908736694,1.496355169,35.43262411,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780476985|ordered_easy_rounds
veyru/1781787772,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,5,10,25,8,0,7.301696425,5.42567959,2.480334054,1.715327285,23.50490196,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780476985|ordered_easy_rounds
veyru/1781797539,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,10,10,25,8,0,7.016677996,5.115980565,2.783359716,1.567131068,28.82481752,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780476985|ordered_easy_rounds
veyru/1781797563,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,10,10,25,8,0,7.14731355,5.214282813,2.707495075,1.615766981,27.92814371,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780476985|ordered_easy_rounds
veyru/1781797588,veyru,replace_llama,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,llama,TRUE,250,FALSE,10,10,25,8,0,7.197135656,5.489131631,2.501150844,1.711889662,23.83251232,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780476985|ordered_easy_rounds
veyru/1780954030,veyru,resume_expected,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,10,10,25,9,0.09090909091,7.311912362,4.628638448,3.023820015,1.451371488,32.70068027,protocol_learnability|phase=resume_expected|budget=250|model=opus47|history=10|src=veyru/1780476985|ordered_easy_rounds
veyru/1780954184,veyru,resume_expected,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,10,10,25,12,0.3636363636,7.288874793,4.456542743,3.177576551,1.361559618,33.4964539,protocol_learnability|phase=resume_expected|budget=250|model=opus47|history=10|src=veyru/1780476985|ordered_easy_rounds
veyru/1780954392,veyru,resume_expected,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,10,10,25,9,0.09090909091,7.235411994,4.709469087,2.968018913,1.407640133,32.29251701,protocol_learnability|phase=resume_expected|budget=250|model=opus47|history=10|src=veyru/1780476985|ordered_easy_rounds
veyru/1780965513,veyru,resume_expected_no_postmortem,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,10,10,25,10,0.1818181818,7.198749942,4.783752428,3.032275627,1.446820518,29.56410256,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=opus47|history=10|src=veyru/1780476985|ordered_easy_rounds
veyru/1780965626,veyru,resume_expected_no_postmortem,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,10,10,25,12,0.3636363636,7.164994151,4.726854524,3.058445887,1.44088772,30.77622378,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=opus47|history=10|src=veyru/1780476985|ordered_easy_rounds
veyru/1780965821,veyru,resume_expected_no_postmortem,veyru/1780476985,claude-opus-4-7,claude-opus-4-7,closed,,TRUE,250,FALSE,10,10,25,10,0.1818181818,7.111255981,5.029033141,2.845167459,1.536623582,27.85119048,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=opus47|history=10|src=veyru/1780476985|ordered_easy_rounds
veyru/1780478036,veyru,baseline,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,,,15,2,,6.564850092,3.289845905,4.09272653,0.9714488148,62.83018868,protocol_learnability|phase=baseline|budget=250|model=sonnet|rc=15|ordered_easy_rounds
veyru/1781742291,veyru,replace_cross_family,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,gpt54,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.652150352,3.238587088,4.02037942,0.9677695012,63.75903614,protocol_learnability|phase=replace_cross_family|budget=250|model=sonnet|observer=gpt54|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1781742296,veyru,replace_cross_family,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,gpt54,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.633176672,3.272344001,4.01426317,0.9673270804,62.56790123,protocol_learnability|phase=replace_cross_family|budget=250|model=sonnet|observer=gpt54|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1781742302,veyru,replace_cross_family,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,gpt54,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.565385964,3.316299615,4.017554475,0.9675544458,63.65060241,protocol_learnability|phase=replace_cross_family|budget=250|model=sonnet|observer=gpt54|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1781716115,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.670704884,3.327121918,4.038786375,0.9710135671,61.95,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1781716139,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.558581456,3.357940423,4.021565804,0.971332665,62.16455696,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1781716140,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.511480645,3.360351866,4.014862827,0.9675897796,63.59036145,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1781723422,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,5,10,25,3,0.09090909091,6.590603187,3.360451233,4.019764192,0.9715728405,61.87341772,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=5|src=veyru/1780478036|ordered_easy_rounds
veyru/1781723426,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,5,10,25,3,0.09090909091,6.553814142,3.411611104,4.016776801,0.9713417313,61.64556962,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=5|src=veyru/1780478036|ordered_easy_rounds
veyru/1781723433,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,5,10,25,3,0.09090909091,6.442985688,3.446020702,4.02633813,0.9672482239,62.43037975,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=5|src=veyru/1780478036|ordered_easy_rounds
veyru/1781731150,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,1,10,25,3,0.09090909091,6.40679963,3.192731623,4.092301089,0.9568768258,65.63513514,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=1|src=veyru/1780478036|ordered_easy_rounds
veyru/1781731153,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,1,10,25,3,0.09090909091,6.519413137,3.148837239,4.065698647,0.9570469244,65.35897436,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=1|src=veyru/1780478036|ordered_easy_rounds
veyru/1781731175,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,1,10,25,3,0.09090909091,6.561099678,3.185714902,4.103445035,0.9574771671,66.85897436,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=1|src=veyru/1780478036|ordered_easy_rounds
veyru/1781736950,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,0,10,25,3,0.09090909091,6.286898833,3.128893312,4.097316025,0.9629359617,70.7654321,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=0|src=veyru/1780478036|ordered_easy_rounds
veyru/1781736952,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,0,10,25,3,0.09090909091,6.319989884,3.219384786,4.148760813,0.9589552271,69.33783784,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=0|src=veyru/1780478036|ordered_easy_rounds
veyru/1781736975,veyru,replace_learned,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,0,10,25,3,0.09090909091,6.367346204,3.162258929,4.108327671,0.9539963616,68.24390244,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=0|src=veyru/1780478036|ordered_easy_rounds
veyru/1781777348,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,0,10,25,2,0,6.335082183,3.114238044,4.128035398,0.9557020499,75.78947368,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780478036|ordered_easy_rounds
veyru/1781777356,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,0,10,25,3,0.09090909091,6.239160431,3.090241725,4.061023904,0.9593616166,65.89285714,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780478036|ordered_easy_rounds
veyru/1781777372,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,0,10,25,3,0.09090909091,6.01064343,3.073518138,3.99375451,0.9920481511,58.14772727,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780478036|ordered_easy_rounds
veyru/1781781857,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,1,10,25,3,0.09090909091,6.565917595,3.438287421,3.968173011,0.9785341985,60.57333333,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780478036|ordered_easy_rounds
veyru/1781781864,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,1,10,25,3,0.09090909091,6.533753516,3.372940774,3.960676644,0.9734665588,61.6125,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780478036|ordered_easy_rounds
veyru/1781781871,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,1,10,25,3,0.09090909091,6.611708158,3.423354276,3.950106293,0.9798921559,60.29487179,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780478036|ordered_easy_rounds
veyru/1781787802,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,5,10,25,3,0.09090909091,6.538405836,3.34119387,3.986920722,0.9757662642,62.6626506,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780478036|ordered_easy_rounds
veyru/1781787881,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,5,10,25,3,0.09090909091,6.55660306,3.295387706,3.981413661,0.9771824296,62.29761905,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780478036|ordered_easy_rounds
veyru/1781787976,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,5,10,25,3,0.09090909091,6.550756335,3.344286154,3.966468358,0.9827843101,62.03614458,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780478036|ordered_easy_rounds
veyru/1781797630,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.498018439,3.316804527,4.000523909,0.969681052,63.1547619,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1781797632,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.499528581,3.272555044,4.010406928,0.9745839146,62.73170732,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1781797822,veyru,replace_llama,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.560094792,3.314855179,4.005399572,0.9741573215,62.70731707,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1780954755,veyru,resume_expected,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.533049019,3.278985045,4.005092241,0.9656216641,64.30555556,protocol_learnability|phase=resume_expected|budget=250|model=sonnet|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1780954926,veyru,resume_expected,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.586484373,3.261939046,3.974489031,0.9684326751,64.37837838,protocol_learnability|phase=resume_expected|budget=250|model=sonnet|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1780955711,veyru,resume_expected,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.507583651,3.257721981,4.020953229,0.9596957408,65.97260274,protocol_learnability|phase=resume_expected|budget=250|model=sonnet|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1780966075,veyru,resume_expected_no_postmortem,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.540445464,3.247786672,4.014749385,0.963017306,65.46478873,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=sonnet|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1780966361,veyru,resume_expected_no_postmortem,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.556303447,3.277469011,4.004008515,0.9660074666,64.22222222,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=sonnet|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1780966678,veyru,resume_expected_no_postmortem,veyru/1780478036,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,3,0.09090909091,6.621490642,3.277829648,3.983411359,0.9724050261,62.78873239,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=sonnet|history=10|src=veyru/1780478036|ordered_easy_rounds
veyru/1780478169,veyru,baseline,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,,,15,1,,7.064453244,3.328733182,3.835650185,1.060887942,39.72839506,protocol_learnability|phase=baseline|budget=250|model=sonnet|rc=15|ordered_easy_rounds
veyru/1781742295,veyru,replace_cross_family,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,gpt54,TRUE,250,FALSE,10,10,25,3,0.1818181818,6.683957796,3.578562381,3.692824921,1.11840273,34.4691358,protocol_learnability|phase=replace_cross_family|budget=250|model=sonnet|observer=gpt54|history=10|src=veyru/1780478169|ordered_easy_rounds
veyru/1781742301,veyru,replace_cross_family,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,gpt54,TRUE,250,FALSE,10,10,25,2,0.09090909091,6.454200296,3.669507979,3.52805933,1.173135207,33.10059172,protocol_learnability|phase=replace_cross_family|budget=250|model=sonnet|observer=gpt54|history=10|src=veyru/1780478169|ordered_easy_rounds
veyru/1781742304,veyru,replace_cross_family,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,gpt54,TRUE,250,FALSE,10,10,25,2,0.09090909091,6.339429933,3.757778635,3.46861132,1.182784925,32.94642857,protocol_learnability|phase=replace_cross_family|budget=250|model=sonnet|observer=gpt54|history=10|src=veyru/1780478169|ordered_easy_rounds
veyru/1781716191,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,2,0.09090909091,7.071117161,3.424114784,3.875804983,1.057526455,37.5,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=10|src=veyru/1780478169|ordered_easy_rounds
veyru/1781716235,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,1,0,7.013426936,3.386739519,3.86822613,1.056684347,36.71942446,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=10|src=veyru/1780478169|ordered_easy_rounds
veyru/1781716350,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,10,10,25,1,0,7.148104233,3.393062331,3.869879051,1.059861425,37.03623188,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=10|src=veyru/1780478169|ordered_easy_rounds
veyru/1781723424,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,5,10,25,1,0,6.963979161,3.372735923,3.893254262,1.052744709,37.90977444,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=5|src=veyru/1780478169|ordered_easy_rounds
veyru/1781723428,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,5,10,25,1,0,7.144175187,3.399220194,3.845707154,1.059218855,36.60431655,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=5|src=veyru/1780478169|ordered_easy_rounds
veyru/1781723430,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,5,10,25,1,0,7.114278076,3.364358187,3.863218077,1.060067323,37.19285714,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=5|src=veyru/1780478169|ordered_easy_rounds
veyru/1781731152,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,1,10,25,1,0,6.607724451,3.452531018,3.727091903,1.093831313,33.87820513,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=1|src=veyru/1780478169|ordered_easy_rounds
veyru/1781731162,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,1,10,25,2,0.09090909091,6.995057374,3.354159674,3.969124099,1.043709718,42.02419355,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=1|src=veyru/1780478169|ordered_easy_rounds
veyru/1781731171,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,1,10,25,1,0,6.353495243,3.760320341,3.462370806,1.197387145,34.08441558,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=1|src=veyru/1780478169|ordered_easy_rounds
veyru/1781736956,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,0,10,25,1,0,6.837135161,3.257224357,3.952695975,1.040545048,43.6,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=0|src=veyru/1780478169|ordered_easy_rounds
veyru/1781736958,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,0,10,25,2,0.09090909091,7.133725524,3.326994776,3.969601793,1.045530659,41.38345865,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=0|src=veyru/1780478169|ordered_easy_rounds
veyru/1781736959,veyru,replace_learned,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,,TRUE,250,FALSE,0,10,25,1,0,7.015779961,3.348579858,3.977253504,1.038627973,43.50393701,protocol_learnability|phase=replace_learned|budget=250|model=sonnet|history=0|src=veyru/1780478169|ordered_easy_rounds
veyru/1781777355,veyru,replace_llama,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,0,10,25,2,0.09090909091,6.710156235,3.227148396,3.94044825,1.021576168,54.61165049,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780478169|ordered_easy_rounds
veyru/1781777364,veyru,replace_llama,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,0,10,25,1,0,6.578383007,3.153376426,3.938823247,1.013784356,57.12,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780478169|ordered_easy_rounds
veyru/1781777366,veyru,replace_llama,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,0,10,25,1,0,6.597805876,3.227766732,3.946853149,1.039462888,44.52173913,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780478169|ordered_easy_rounds
veyru/1781781893,veyru,replace_llama,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,1,10,25,4,0.2727272727,7.342442216,3.165965442,3.679997609,1.091062519,34.68181818,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780478169|ordered_easy_rounds
veyru/1781781896,veyru,replace_llama,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,1,10,25,5,0.3636363636,7.144432508,3.430405056,3.735487972,1.082514781,33.00641026,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780478169|ordered_easy_rounds
veyru/1781781923,veyru,replace_llama,veyru/1780478169,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,TRUE,250,FALSE,1,10,25,3,0.1818181818,6.771763154,3.301851559,3.718105064,1.080307308,33.00625,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780478169|ordered_easy_rounds
